cpu_percent,cpu_freq,mem_usage,net_sent,net_recv,energy_j,cpu_deriv,mem_deriv,Split_Type,energy_per_packet,time_diff,throughput_sent,throughput_recv,tp_sent_roll_mean,tp_recv_roll_mean,tp_sent_roll_90pct,delta_net_sent,delta_net_recv,delta_net_sum,latence_classe
7.968404288328654,2601.706,6.651127579131493,130339693732,175350982398,6.784643470645554,0.006074319787336,0.0,2,2.2194473042286287e-11,1.0,71285844.0,95983040.0,93462683.2,125653009.6,122873670.0,71285844.0,95983040.0,167268884.0,0
7.974508067378995,2601.706,6.651127579131493,130440641930,175486701228,6.796466308285827,0.006103779050341,0.0,2,2.2215949179723066e-11,1.0,100948198.0,135718830.0,92329365.6,124150825.6,122873670.0,100948198.0,135718830.0,236667028.0,1
7.980843418726269,2601.706,6.651127579131493,130540116612,175620638412,6.801209073163645,0.0063353513472739,0.0,2,2.2214503203163635e-11,1.0,99474682.0,133937184.0,92084060.4,123917869.6,122873670.0,99474682.0,133937184.0,233411866.0,1
7.986905390925347,2601.706,6.651127579131493,130640147834,175755237273,6.806180472622908,0.0060619721990784,0.0,2,2.2213717319032205e-11,1.0,100031222.0,134598861.0,92583733.2,124555640.2,115817795.39999999,100031222.0,134598861.0,234630083.0,1
7.99297748611013,2601.706,6.651127579131493,130753122518,175907445189,6.814093400470734,0.0060720951847823,0.0,2,2.2220311699746428e-11,1.0,112974684.0,152207916.0,96942926.0,130489166.2,113182236.4,112974684.0,152207916.0,265182600.0,1
7.99952989154068,2601.706,6.651127579131493,130853335662,176042056549,6.816299515215175,0.0065524054305505,0.0,2,2.2210498066157867e-11,1.0,100213144.0,134611360.0,102728386.0,138214830.2,107250775.8,100213144.0,134611360.0,234824504.0,1
8.005742714301089,2601.706,6.651127579131493,130947871420,176169153025,6.8199505464235015,0.0062128227604087,0.0,2,2.2206357849253165e-11,1.0,94535758.0,127096476.0,101445898.0,136490359.4,102150846.6,94535758.0,127096476.0,221632234.0,0
8.01110632087484,2601.706,6.651127579131493,131022692962,176270141425,6.819659202482503,0.0053636065737503,0.0,2,2.2192704935950204e-11,1.0,74821542.0,100988400.0,96515270.0,129900602.6,102150846.6,74821542.0,100988400.0,175809942.0,0
8.017381148939053,2601.706,6.651127579131493,131131210092,176416081699,6.832543811133873,0.0062748280642139,0.0,2,2.2216237936431146e-11,1.0,108517130.0,145940274.0,98212451.6,132168885.2,108962885.39999999,108517130.0,145940274.0,254457404.0,1
8.02364387151886,2601.706,6.651127579131493,131241854978,176564491063,6.838013673797719,0.006262722579807,0.0,2,2.2215310898388338e-11,1.0,110644886.0,148409364.0,97746492.0,131409174.8,110877865.8,110644886.0,148409364.0,259054250.0,1
8.029804576303631,2601.706,6.651127579131493,131349879762,176709938263,6.842384011025536,0.0061607047847704,0.0,2,2.221121876553941e-11,1.0,108024784.0,145447200.0,99308820.0,133576342.8,110877865.8,108024784.0,145447200.0,253471984.0,1
8.035957382704623,2601.706,6.651127579131493,131458939936,176856551929,6.8475264417463295,0.0061528064009923,0.0,2,2.220947899933815e-11,1.0,109060174.0,146613666.0,102213703.2,137479780.8,110877865.8,109060174.0,146613666.0,255673840.0,1
8.042126184663868,2601.706,6.651127579131493,131566963170,177002070679,6.852248297713724,0.0061688019592445,0.0,2,2.2206532561744062e-11,1.0,108023234.0,145518750.0,108854041.6,146385850.8,110877865.8,108023234.0,145518750.0,253541984.0,1
8.04842108854631,2601.706,6.651127579131493,131668087634,177138463807,6.855681781619677,0.0062949038824413,0.0,2,2.220057103590793e-11,1.0,101124464.0,136393128.0,107375508.4,144476421.6,110877865.8,101124464.0,136393128.0,237517592.0,1
8.054513589264584,2601.706,6.651127579131493,131775691244,177282864985,6.862004501794298,0.0060925007182746,0.0,2,2.220292680300308e-11,1.0,107603610.0,144401178.0,106767253.2,143674784.4,109218645.2,107603610.0,144401178.0,252004788.0,1
8.060651150186839,2601.706,6.651127579131493,131876942214,177419318697,6.865484539932102,0.0061375609222551,0.0,2,2.2197114571351527e-11,1.0,101250970.0,136453712.0,105412490.4,141876086.8,109218645.2,101250970.0,136453712.0,237704682.0,1
8.066738663778908,2601.706,6.651127579131493,131974278988,177549865467,6.869372437005757,0.0060875135920692,0.0,2,2.2193333089091076e-11,1.0,97336774.0,130546770.0,103067810.4,138662707.6,109218645.2,97336774.0,130546770.0,227883544.0,1
8.073124330009213,2601.706,6.651127579131493,132081812648,177694820349,6.876941469790001,0.0063856662303045,0.0,2,2.219967788808848e-11,1.0,107533660.0,144954882.0,102969895.6,138549934.0,109218645.2,107533660.0,144954882.0,252488542.0,1
8.079299049953988,2601.706,6.651127579131493,132175927182,177821548499,6.878716659945821,0.0061747199447754,0.0,2,2.218958926950844e-11,1.0,94114534.0,126728150.0,101567909.6,136616938.4,109218645.2,94114534.0,126728150.0,220842684.0,0
8.084170767456813,2601.706,6.651127579131493,132243178444,177911945465,6.87629458834808,0.0048717175028247,0.0,2,2.217050133392475e-11,1.0,67251262.0,90396966.0,93497440.0,125816096.0,108128323.0,67251262.0,90396966.0,157648228.0,0
