cpu_percent,cpu_freq,mem_usage,net_sent,net_recv,energy_j,cpu_deriv,mem_deriv,Split_Type,energy_per_packet,time_diff,throughput_sent,throughput_recv,tp_sent_roll_mean,tp_recv_roll_mean,tp_sent_roll_90pct,delta_net_sent,delta_net_recv,delta_net_sum,latence_classe,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,cluster_kmeans,cluster_dbscan,cluster_agg,cluster_gmm,cluster_som,cluster_deep
7.783657862289914,2601.706,6.651127579131493,126995991688,170852268456,6.6472522776145615,0.0062684097045462,0.0,2,2.2317579677654755e-11,1.0,115718224.0,155610138.0,116615890.0,156843361.2,118445019.0,115718224.0,155610138.0,271328362.0,2,2.3338631369749985,0.5768863096362392,-0.26253111917566785,0.44241598109558006,0.03152660835985956,0.03454871683547782,0.05172175539579048,0,0,2,0,52,0
7.78980183687614,2601.706,6.651127579131493,127109510808,171005167476,6.651676435083543,0.0061439745862257,0.0,2,2.2312475431843044e-11,1.0,113519120.0,152899020.0,115641150.0,155548842.0,118445019.0,113519120.0,152899020.0,266418140.0,2,2.30144895440608,0.4879599492767649,-0.2389603433863055,0.36443475940241327,0.02367205939987479,0.06376208320425159,0.10886492159762313,0,0,2,0,52,0
7.795912354568261,2601.706,6.651127579131493,127226567140,171163112394,6.65742316023724,0.0061105176921216,0.0,2,2.231117098498261e-11,1.0,117056332.0,157944918.0,115372047.2,155363338.8,118393722.6,117056332.0,157944918.0,275001250.0,2,2.352485380265849,0.5598188550355047,-0.25677938558092456,0.30511624161189,0.029622828858118073,0.030886889332400247,0.00830795090515693,0,0,2,0,52,0
7.80210358107237,2601.706,6.651127579131493,127343799728,171320140956,6.662302131440526,0.0061912265041081,0.0,2,2.2307018772278053e-11,1.0,117232588.0,157028562.0,115933670.4,155929736.4,118393722.6,117232588.0,157028562.0,274261150.0,2,2.354914205906734,0.5739558940592938,-0.26104648508182293,0.37275720904029547,0.03208885301637494,0.02640172628233394,0.014262617997316356,0,0,2,0,52,0
7.8083350998660705,2601.706,6.651127579131493,127464643694,171482955792,6.668227111675487,0.0062315187937009,0.0,2,2.2305672041322972e-11,1.0,120843966.0,162814836.0,116874046.0,157259494.8,118646058.0,120843966.0,162814836.0,283658802.0,2,2.4273912656882417,0.6974219159451785,-0.2955939722835359,0.3673855928942292,0.038818159352846694,-0.007066340600620535,-0.07768164925172724,0,0,2,0,59,0
7.814536661518501,2601.706,6.651127579131493,127586519596,171646999530,6.673414444797431,0.0062015616524302,0.0,2,2.2301694222923662e-11,1.0,121875902.0,164043738.0,118105581.6,158946214.8,120947159.6,121875902.0,164043738.0,285919640.0,2,2.487114905088896,0.7918738032156959,-0.3302227732232283,0.3419758737428165,0.031592221240065374,0.01663739469297583,-0.007901865568321339,0,0,2,0,61,0
7.820734378993385,2601.706,6.651127579131493,127706075884,171807597426,6.677796073177339,0.0061977174748841,0.0,2,2.2295463173281392e-11,1.0,119556288.0,160597896.0,119313015.2,160485990.0,120947159.6,119556288.0,160597896.0,280154184.0,2,2.4777748786881224,0.7640540113818474,-0.3278272992969974,0.3559314234186714,0.02359286029082943,0.051747807576045184,0.07222787662032203,0,0,2,0,60,0
7.827036505081569,2601.706,6.651127579131493,127825582738,171968732362,6.682886534647886,0.0063021260881841,0.0,2,2.229157191462663e-11,1.0,119506854.0,161134936.0,119803119.6,161123993.6,120947159.6,119506854.0,161134936.0,280641790.0,2,2.484510752173475,0.7906373611832406,-0.3347589780885938,0.439098079563041,0.02822743034558263,0.03935383722836745,0.06379942100707081,0,0,2,0,60,0
7.83318579511946,2601.706,6.651127579131493,127950090270,172136097646,6.688929069278198,0.0061492900378912,0.0,2,2.2290026461166417e-11,1.0,124507532.0,167365284.0,121258108.4,163191338.0,122139065.0,124507532.0,167365284.0,291872816.0,2,2.5991378557592864,0.9439601355494879,-0.3841853686730129,0.26911922200481103,0.023202639806485105,0.037571249351234265,0.0038793489433900756,0,0,2,0,61,0
7.839426704140787,2601.706,6.651127579131493,128064160422,172289283500,6.69146011549526,0.0062409090213266,0.0,2,2.2278619576051846e-11,1.0,114070152.0,153185854.0,119903345.6,161265541.6,122139065.0,114070152.0,153185854.0,267256006.0,2,2.431669605263977,0.676244889100431,-0.31096617365747814,0.4485559144661187,0.011839229449563967,0.1129994790932285,0.2662949089777406,0,0,2,0,60,0
7.845604629569627,2601.706,6.651127579131493,128178545890,172443231254,6.696510177438332,0.0061779254288403,0.0,2,2.2275532534792566e-11,1.0,114385468.0,153947754.0,118405258.8,159246344.8,122139065.0,114385468.0,153947754.0,268333222.0,2,2.4203194916440025,0.6389662726123261,-0.2973904911288082,0.40095206424628677,0.01354477749461899,0.10374062926294994,0.24283711130449015,0,0,2,0,60,0
7.851842067488607,2601.706,6.651127579131493,128294241172,172599210032,6.701834211573517,0.0062374379189797,0.0,2,2.2273114236141355e-11,1.0,115695282.0,155978778.0,117633057.6,158322521.2,122139065.0,115695282.0,155978778.0,271674060.0,2,2.4263425875263787,0.6575619042940329,-0.29863477223606094,0.44194958540837354,0.021457216980387536,0.07462973855747504,0.1911071244758455,0,0,2,0,60,0
7.858077136425587,2601.706,6.651127579131493,128410007040,172754817518,6.7067921961231,0.0062350689369798,0.0,2,2.226950709122894e-11,1.0,115765868.0,155607486.0,116884860.4,157217031.2,122139065.0,115765868.0,155607486.0,271373354.0,2,2.415298687813961,0.6329608337903053,-0.2898825298572743,0.44592085303041346,0.023337120134164835,0.06867878868866606,0.185552427437635,0,0,2,0,60,0
7.864316051418019,2601.706,6.651127579131493,128526938242,172912089722,6.712066333317045,0.0062389149924317,0.0,2,2.2266746209514212e-11,1.0,116931202.0,157272204.0,115369594.4,155198415.2,122139065.0,116931202.0,157272204.0,274203406.0,2,2.409381966436585,0.620368163501417,-0.2813920603472749,0.44678884762995835,0.03003110225800352,0.0423937343640968,0.1356565867624384,0,0,2,0,60,0
7.870522833550303,2601.706,6.651127579131493,128639243246,173063573960,6.715990342622873,0.0062067821322839,0.0,2,2.226028382770206e-11,1.0,112305004.0,151484238.0,115016564.8,154858092.0,122139065.0,112305004.0,151484238.0,263789242.0,1,2.3954202663833395,0.3561006931551619,-0.21243802397385134,0.5280083571921433,-0.013009010267630402,0.022835996414537728,0.06291444917258322,0,0,2,0,55,0
7.876793122801565,2601.706,6.651127579131493,128753972054,173217764012,6.721519535823882,0.0062702892512618,0.0,2,2.2258770384903848e-11,1.0,114728808.0,154190052.0,115085232.8,154906551.6,120051412.39999999,114728808.0,154190052.0,268918860.0,2,2.3612051287424216,0.5216244978471879,-0.25043642797416654,0.4838249479506363,0.032045635096011806,0.041487897658628994,0.11906287984279874,0,0,2,0,52,0
7.882979183344832,2601.706,6.651127579131493,128871518248,173375527076,6.727107424058496,0.0061860605432677,0.0,2,2.225698324642755e-11,1.0,117546194.0,157763064.0,115455415.2,155263408.8,120006921.8,117546194.0,157763064.0,275309258.0,2,2.4122685337274974,0.5804575010493854,-0.26773035045660126,0.3882240320247255,0.03213498265105615,0.029690624354338162,0.05388266611909287,0,0,2,0,52,0
7.889212293916126,2601.706,6.651127579131493,128989863270,173534894834,6.732334264715531,0.0062331105712933,0.0,2,2.2253829097852323e-11,1.0,118345022.0,159367758.0,115971246.0,156015463.2,118961273.0,118345022.0,159367758.0,277712780.0,2,2.4258189427766514,0.6002647557361059,-0.27144110478010314,0.40991835201628574,0.03707430117703275,0.010254845365843904,-0.0076341124719425425,0,0,2,0,52,0
7.895101033479307,2601.706,6.651127579131493,129084947744,173663100444,6.731602986766076,0.005888739563181,0.0,2,2.223500044692574e-11,1.0,95084474.0,128205610.0,111601900.4,150202144.4,117626076.8,95084474.0,128205610.0,223290084.0,0,1.9451874023349327,-0.4078279667575908,0.0054094537114677144,0.2247599506190154,-0.03771418704083577,0.17794928337625446,0.7034730086670103,0,0,2,0,37,0
7.901139487310789,2601.706,6.651127579131493,129186073504,173799121680,6.737819441031261,0.0060384538314819,0.0,2,2.2238114429780796e-11,1.0,101125760.0,136021236.0,109366051.6,147109544.0,117626076.8,101125760.0,136021236.0,237146996.0,1,2.1357187498457404,-0.16655257952076158,-0.0533292927055022,0.49872041418902263,-0.019392887755246713,0.06964069537185569,0.1661570865510455,0,0,2,0,55,0
7.907474262767154,2601.706,6.651127579131493,129283356642,173929846172,6.741973324796354,0.0063347754563656,0.0,2,2.2235091553490435e-11,1.0,97283138.0,130724492.0,105876917.6,142416432.0,117626076.8,97283138.0,130724492.0,228007630.0,1,2.006870548507742,-0.313652660187804,0.0006597876766776777,0.7981573251918289,-0.001655266765428329,0.03220071808001607,0.20777987426559302,0,0,2,0,40,0
